account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource,platform,views,page
ArkhamGlory,2025-06-14 23:51:08+00:00,Campak je dia tepi highway bro pstu tinggalkan dia.,https://x.com/ArkhamGlory/status/1934035912293572635,,0,0,0,,,x,1.0,
izziewan90,2025-06-14 23:27:18+00:00,"Ni msti jenis main bunting pastu xtau buat apa beranak campak budak tu.  Ada org yg kahwin halal nak dpt zuriat bkn main ssh, boleh dia buang mcm tu jer. Tak faham n zalim betul.",https://x.com/izziewan90/status/1934029913881026979,,0,0,0,,,x,578.0,
4mrhzztyy,2025-06-14 22:13:15+00:00,I can no longer keep it. Declutter phase 2. Baju semua sumpah elok. Tapi aku cam nak donate campak tong donation je.,https://x.com/4mrhzztyy/status/1934011277200052559,,0,0,0,,,x,62.0,
IchiXIV,2025-06-14 17:44:40+00:00,"Hati dah rosak sangat sampai nak rasa bitter dengan semua orang, tu jadi peel tu. Sebab tu jugak boleh campak member sendiri macam tu.",https://x.com/IchiXIV/status/1933943686674669743,,0,0,0,,,x,93.0,
KashonMY,2025-06-14 15:18:52+00:00,"Macam panadol, campak je sebiji. Esoknya bau hilang, bilik air terus fresh & wangi!  Tak sangka sekecil tu, tapi power gila.   Tgok sini  https://s.shopee.com.my/8ztRPQVpm5  https://s.lazada.com.my/s.JO1X1?cc",https://x.com/KashonMY/status/1933906996266475920,,0,0,0,,,x,472.0,
fotfothirah,2025-06-14 13:36:55+00:00,Apa benda siak buat laki ko gitu dh salah tu salah je la...hmm meh la sini campak laki ko kt aku atleast aku boleh gi europe tour setiap tahun....silap² beberapa tahun lagi dpt pulak sebijik porsche lah tiberr https://x.com/yusuf_appdev/s/yusuf_appdev/status/1933487942351401222…,https://x.com/fotfothirah/status/1933881339272638707,,0,0,0,,,x,5.0,
majikaeasyx,2025-06-14 13:17:37+00:00,"Stress, ponakan kena campak, di giniin di gituin tetap nangis dia , aunty mu ikutan kena baby blues",https://x.com/majikaeasyx/status/1933876479773077714,,0,0,0,,,x,96.0,
gsyahvna,2025-06-14 13:12:26+00:00,Semua suka campak atas kepala aku,https://x.com/gsyahvna/status/1933875178972557781,,0,0,0,,,x,12.0,
Evensfall,2025-06-14 13:00:57+00:00,"LAGI CAMPAK, AYY?",https://x.com/Evensfall/status/1933872286576341289,,0,0,0,,,x,10.0,
shah806353,2025-06-29 23:55:56+00:00,jururawat yg bodo2????? @Bossbm17  pukimak anak haram sial bedebah ko setakat sijil srp je nk kata org bodo sekurang jururawat berbakti dgn manusia dr ko anak haram anak tepi sampah pukimak esok bapak ko sakit campak bapak ko hospital swasta,https://x.com/shah806353/status/1939472937981255872,,0,0,0,,,x,106.0,
nd2100o,2025-06-29 19:12:46+00:00,Nak jadi master eh?tengok la dia kena demam campak,https://x.com/nd2100o/status/1939401677263736993,,0,0,0,,,x,26.0,
zhychinth,2025-06-29 16:38:50+00:00,i mean kalau kena campak jadi dpp lepas grad kena redo,https://x.com/zhychinth/status/1939362935345926511,,0,0,0,,,x,19.0,
thvrai,2025-06-29 16:35:14+00:00,"dah alang2 macam ni, campak je i kat stage tu biar jatuh ke pangkuan shua ehehhek",https://x.com/thvrai/status/1939362031863582808,,0,0,0,,,x,47.0,
nurulnnnadihah,2025-06-29 16:07:06+00:00,benci betul drg just campak semua inclusions skaligus smapai ada marks kt pc. jooyeon tu bended hujung. tp unnoticable. pc unit tu pon ada mark segi 3 tp nampak kalau tgk bawah lampu je,https://x.com/nurulnnnadihah/status/1939354951458930985,,0,0,0,,,x,111.0,
TunSyed78817,2025-06-29 15:46:35+00:00,"Antara jenis jerempuan paling jahanam aku penah nampak  Buat sikit rasa dah terpaling berdikari, padahal baru bare minimum.  Yang jenis macam ni aku suggest campak masuk hutan bagi pisau cukur je, baru dia tau erti berdikari kena kejar babi hutan",https://x.com/TunSyed78817/status/1939349788266484161,,0,0,0,,,x,367.0,
andypwarkgfr,2025-06-29 14:37:07+00:00,"im so sad... dah tak duduk dengkil, dah limit dah cse boleh pergi SEDIHNYAA bila boleh jumpa korang lagi ni... dengan kena campak kelantan nya ya allah saya betul betul taktau bila boleh gi kl lagi",https://x.com/andypwarkgfr/status/1939332304394240424,,0,0,0,,,x,747.0,
juwaa58,2025-06-29 14:35:24+00:00,boleh campak je phone tu bodo,https://x.com/juwaa58/status/1939331875870576796,,0,0,0,,,x,9.0,
nineeleeseven,2025-06-29 14:34:04+00:00,Aiii muka kuning kena demam campak ke,https://x.com/nineeleeseven/status/1939331537616740857,,0,0,0,,,x,85.0,
TegarPengembara,2025-06-29 12:36:06+00:00,Jemput gais... Men campak je,https://x.com/TegarPengembara/status/1939301849397707170,,0,0,0,,,x,865.0,
shmyhya,2025-06-29 11:31:37+00:00,"someone on thread really said if newborn dalam squid game tu real, 456 pun campak dia tak larat nak jaga newborn sebab malam tak tidur, berak 10 kali sehari, susu setiap 2 jam",https://x.com/shmyhya/status/1939285623136727414,,0,0,0,,,x,153.0,
ShahromHaziq,2025-06-29 11:10:52+00:00,Kaklong oi kalau orang tengok peniaga cekodok tepi jalan ada demam campak pun orang elak. Ni herpes kaklong oi bukan main main,https://x.com/ShahromHaziq/status/1939280399970218134,,0,0,0,,,x,160.0,
FaktaBukanAuta,2025-06-29 10:54:06+00:00,"Ni haa sorang lagi Pakar kena campak pi pulau.  Anak dua, jaga mak sakit kanser, tu pun jangan, rayuan anda tak berjaya.",https://x.com/FaktaBukanAuta/status/1939276181448302815,,0,0,0,,,x,2.0,
jingyuanverse,2025-06-29 09:37:26+00:00,sumpah bodo sial tak terfikir ke bahaya campak campak botol tu,https://x.com/jingyuanverse/status/1939256890149761403,,0,0,0,,,x,43.0,
datojohn,2025-06-29 09:12:56+00:00,Nakhoda pun dulu kene campak gak  Carik kapal lain  Perang punyer perang akhirnya jadi ketua nakhoda dgn armada2 lama  Lantik anak sendiri adalah survival legasi   Mutiny will come soon enough,https://x.com/datojohn/status/1939250723650482559,,0,0,0,,,x,56.0,
mengarut_je,2025-06-29 08:26:59+00:00,Sebabnya itulah mereka campak @NajibRazak dlm penjara. Najib nak berikan kemajuan kepada Sabah & Sarawak. Ini mengancam status quo kuasa mereka sebabnya Najib akan memberikan lebih kuasa kepada Rakyat Sabah & Sarawak. Tgk apa dah jadi pada projek Pan Borneo. Projek utk Rakyat.,https://x.com/mengarut_je/status/1939239159367115248,,0,0,0,,,x,55.0,
sayanurshahira,2025-07-14 17:42:00+00:00,Aku ni dari dulu apa kerja boss campak aku buat je. Tau2 tu siap ni siap. Tak mengelibak canang kat orang. Just jangan meminta jela. Ingat aku mengangkang je ke tau2 siap. Tau2 event success. Tau2 barang sampai. Habis sape prepare semua benda tu? Ish aku lah panas betul,https://x.com/sayanurshahira/status/1944814651562188990,,0,0,0,,,x,28.0,
mtunkrm,2025-07-14 15:24:20+00:00,"Alhamdulillah, nasib campak-campak pun sedap",https://x.com/mtunkrm/status/1944780005042774221,,0,0,0,,,x,17.0,
e1414141,2025-07-14 13:36:28+00:00,"sepertinya campak deh,.. tuh dah mucul di pipi,.. coba minum es kelapa muda,... mudah mudahan sembuh,...",https://x.com/e1414141/status/1944752860748722546,,0,0,0,,,x,18.0,
Liya_Najeera,2025-07-14 11:19:19+00:00,"6.35 balik rumah, harini campak segala tumbuhan buat sup sayur, pastu gorenv telur dadar. Sekarang takdok maso nak lama2 kat dapur lagi2 lepas balik keje  hbhigoymbg",https://x.com/Liya_Najeera/status/1944718345946968527,,0,0,0,,,x,48.0,
ayam_jihad,2025-07-14 10:27:42+00:00,"Carilah kedai nak makan sebab malas masak. Tapi semua tak best. End up ambik megi, buat megi goreng, kita campak semua apa yang ada. Alhamdulillah.",https://x.com/ayam_jihad/status/1944705354870173829,,0,0,0,,,x,76.0,
my_sejahtera,2025-07-14 10:27:18+00:00,Follow your child's immunization schedule. Immunization can reduce the risk of more severe measles fever complications. #HentikanDemamCampakLindungiAnakKita,https://x.com/my_sejahtera/status/1944705256186949660,,0,0,0,,,x,506.0,
cosmichilld,2025-07-14 09:53:12+00:00,"last week complain bosan takde keje, amik kau this week dia campak tiga keje terus sampai takde masa nak makan",https://x.com/cosmichilld/status/1944696675538452760,,0,0,0,,,x,21.0,
mygitangerine,2025-07-14 07:33:50+00:00,Balik umah i campak pc diaa,https://x.com/mygitangerine/status/1944661602755907756,,0,0,0,,,x,76.0,
amrin_hidayat,2025-07-30 17:12:56+00:00,Gaya campak tu mcm ada 2,https://x.com/amrin_hidayat/status/1950605544613699863,,0,0,0,,,x,63.0,
eskepalmilosatu,2025-07-30 15:11:11+00:00,"Yang punya anak, waspada. Musim lagi ngga enak, kemarau ngga kemarau, hujan ngga hujan. Di Malang wabah campak muncul di anak-anak dan balita",https://x.com/eskepalmilosatu/status/1950574901267669411,,0,1,1,,,x,498.0,
naimsworld1,2025-07-30 15:09:06+00:00,"Patut campak dia ke Sihanoukville, jadi kuli taikun judi/kasino.",https://x.com/naimsworld1/status/1950574379777364460,,0,0,0,,,x,367.0,
jenowjem,2025-07-30 14:21:33+00:00,roseola atau campak palsu. lagi banyak kasusnya di anak2 https://x.com/PediatricsC_1//PediatricsC_1/status/1950260572122993113…,https://x.com/jenowjem/status/1950562412157125049,,0,0,0,,,x,104.0,
syazalwaystired,2025-07-30 14:13:35+00:00,Kalau kena campak luar kl…slow2 cari kerja lain hahahah,https://x.com/syazalwaystired/status/1950560406403256729,,0,0,0,,,x,33.0,
airisminora,2025-07-30 10:57:43+00:00,"chentoh kena campak court 3 pulak esok hmm  whatever it is my wish stays the same, hope we stay sane, let's win match by match first okay",https://x.com/airisminora/status/1950511114275651699,,0,0,0,,,x,577.0,
Tellyishumishi,2025-07-30 10:52:20+00:00,"campak la, sbb kad asyik tak detect hahahaha",https://x.com/Tellyishumishi/status/1950509763101643170,,0,0,0,,,x,22.0,
__starkingg0,2025-07-30 07:52:35+00:00,kuih ni kan kalau campak kt mana pun terus dia akan datang sini sebab dia kuih kocchi hihi,https://x.com/__starkingg0/status/1950464524601208987,,0,0,0,,,x,317.0,
babyfyfyyyy,2025-08-14 23:51:29+00:00,Aku tak tahu lah gaya anak aku meronta nanti macam mana ??? Wajib pula kena ambil suntikkan imunisasi measles rubella . Tak apalah untuk elakkan kena jangkitan campak katanya .,https://x.com/babyfyfyyyy/status/1956141657361145889,,0,0,0,,,x,61.0,
Nano123goja,2025-08-14 18:30:25+00:00,"Aku cuma kerani. Dicampak sana di campak sini. Mostly, kerja kerja kat manufaguring company ni aku dah rasa, kerja admin, account, production planner  Managing Material Dept as Purchasing. N now aku di campak ke sales n mktg.",https://x.com/Nano123goja/status/1956060859614290004,,0,0,0,,,x,128.0,
afifaffand,2025-08-14 14:41:08+00:00,"Rakaman Etnik Global Terbaik -Cinta (A. Limin) -War Cry (Marsha, Alena, Velvet) -Campak Bintang (Faizal Tahir, M. Nasir)  Rakaman Folk/Roots/Ska /Reggae/Blues Terbaik -Cheq Rasa Cheq Reggae (Budak Nakal) -Hasrat (Amir Jahari) -Rahsia Tuhan (Noh Salleh)",https://x.com/afifaffand/status/1956003157693383121,,0,0,0,,,x,353.0,
heydu131,2025-08-14 14:40:31+00:00,berkat campak ak bisa marathon netflix and chill,https://x.com/heydu131/status/1956003001803370663,,0,0,0,,,x,25.0,
raizecooker,2025-08-14 14:34:34+00:00,Walah tadi ke dokter campak ternyata wkwkwkwkwk,https://x.com/raizecooker/status/1956001504927887831,,0,0,0,,,x,435.0,
NazmiHanafiah,2025-08-14 13:08:31+00:00,"Crazy shit, the urban joke ""Aku bunuh kau, aku campak Sungai Klang"" felt way too real",https://x.com/NazmiHanafiah/status/1955979851149795376,,0,0,0,,,x,910.0,
itsybitsymin,2025-08-14 13:05:46+00:00,dah kalau gitu bila entah nak settlenya. Hahaha settlekan masalah dgn campak ke orang lain.,https://x.com/itsybitsymin/status/1955979159370653725,,0,0,0,,,x,62.0,
netraredaksi,2025-08-14 11:25:19+00:00,"Seribu Kasus Campak di Sumenep, Balita Jadi Kelompok Paling Rentan #campak",https://x.com/netraredaksi/status/1955953878303969704,,0,0,0,,,x,26.0,
AqimNizar,2025-08-14 11:25:10+00:00,"Lepas nmpak mcm nk gagal je naratif tu, lobai taki campak haji waytha tu bawah bas ya?",https://x.com/AqimNizar/status/1955953842719482370,,0,0,0,,,x,28.0,
piya_sofia,2025-08-14 10:25:13+00:00,Ye kalau tak prepare kira tak jaga amanah Allah baik2. Bnyk faktor nk kena tengok. Anak tu amanah bukan sesaja je buat besarkan then campak pepandai hidup,https://x.com/piya_sofia/status/1955938755900268880,,0,0,0,,,x,26.0,
strwb4rsy,2025-08-14 08:33:54+00:00,"hmm tangan aku ni memang meant to cook and bake je kotjadi bodo cake strawberry ni ish,padahal segala benda main campak je",https://x.com/strwb4rsy/status/1955910739866345680,,0,0,0,,,x,12.0,
kamisahcantik,2025-08-14 08:29:26+00:00,Campak Bintang sebuah MASTERPIECE,https://x.com/kamisahcantik/status/1955909617382515114,,0,0,0,,,x,146.0,
elinamalek,2025-08-14 08:28:42+00:00,distribute flag kecit2 lepas event org campak pastu orang pijak...sama boder je ko pon ....tak payah kibarr  lah mudahh ..cukup bendera dihati kibar pakai niat,https://x.com/elinamalek/status/1955909432044609867,,0,0,0,,,x,24.0,
mstaronline,2025-08-30 23:22:15+00:00,"Sakit hati dibuli ahli keluarga, lelaki tetak leher ibu sampai putus... Campak dekat rumah abang!",https://x.com/mstaronline/status/1961932506120495258,,0,0,0,,,x,506.0,
detikHealth,2025-08-30 23:21:10+00:00,Ortu Wajib Tahu! Tahapan Gejala Ruam pada Anak saat Terkena Campak,https://x.com/detikHealth/status/1961932233763352673,,0,0,0,,,x,1.0,
nabilahramlyy,2025-08-30 17:50:57+00:00,Print awal awal supaya tak kalut  @minseok_kms099 jangan bagi harapan palsu tau kalau tidak saya campak kak fie dlm sungai biar buaya makan kak fie....  (puas hati saya),https://x.com/nabilahramlyy/status/1961849132454466028,,0,0,0,,,x,73.0,
PointTono59982,2025-08-30 17:35:20+00:00,Kontol dulu waktu kejadian teroris kalian sanjung polisi setinggi langit sekarang kalian campak kan kalian hina keji sekali cara kalian bangsat,https://x.com/PointTono59982/status/1961845203985457208,,0,0,0,,,x,51.0,
theananuna,2025-08-30 14:52:58+00:00,Senanya aku salfok teruk sebab jae campak towel such a namjaaaa,https://x.com/theananuna/status/1961804344610926756,,0,0,0,,,x,28.0,
shasharicano,2025-08-30 14:11:19+00:00,campak terus dalam gunung berapi terus dpt pretest azab sikit,https://x.com/shasharicano/status/1961793858976809458,,0,0,0,,,x,38.0,
mars__en__sun,2025-08-30 13:55:18+00:00,dari awal juli-minggu lalu sih.. beruntun sakitnya aku diare habis itu digebuk period cramps habis itu kena campak.....,https://x.com/mars__en__sun/status/1961789832004518135,,0,0,0,,,x,31.0,
AfiqShari,2025-08-30 13:33:53+00:00,"Ifedayo ni campak kat PDRM, kat Kelantan, semua team dia join boleh hidup.",https://x.com/AfiqShari/status/1961784439903772955,,0,0,0,,,x,639.0,
etherealouo,2025-08-30 11:59:56+00:00,Aku ni nak cepat kau pula lambat lambat memang aku campak la barang kau peduli pulak,https://x.com/etherealouo/status/1961760797417447817,,0,0,0,,,x,10.0,
MediaVoi,2025-08-30 09:40:16+00:00,"Jangan Sepelekan Campak, Ini Gejala, Penyebab hingga Langkah Pencegahannya https://ift.tt/tk3RUq2",https://x.com/MediaVoi/status/1961725650953232793,,0,0,0,,,x,13.0,
Ozzywindu,2025-08-30 09:37:07+00:00,Campak dalam zoo kasi harimau makan die,https://x.com/Ozzywindu/status/1961724855369531752,,0,0,0,,,x,108.0,
lilpjwoo,2025-08-30 09:21:17+00:00,"kat taman botanikal HAHAHAHAH ada aktiviti untuk assignment, sekali monyet tu kejar terpaksa campak tepung dkt dia",https://x.com/lilpjwoo/status/1961720871082709007,,0,0,0,,,x,17.0,
Clinomania__c,2025-08-30 06:42:43+00:00,"We were laughing hysterically. My akak pun campak la bantal busuk dia kat dia sambil gelak. To the point yang both my sis and i yang dah baring ni, ikut dia gi toilet sambil gelak gelak. That’s how unserious are we",https://x.com/Clinomania__c/status/1961680968135410028,,0,0,0,,,x,67.0,
adrujaMK,2025-09-14 22:45:56+00:00,"Bekas penjenayah pedophile+gay di hire as cikgu di sekolah tahfiz lelaki. Hahahaha  It’s really a heaven for this pedo.  Teenager yg gay & bermasalah pun parents campak ke sekolah pondok gini, eventually it’s become gay & pedo paradise for them.   The vicious-cycle continues.",https://x.com/adrujaMK/status/1967359186393763974,,0,0,0,,,x,370.0,
aerlemns,2025-09-14 16:18:06+00:00,"ihh ap gw ga salting diginiin?! udh itungannya hampir seminggu ga vc krna kena campak gw malu muka merah² n sempet susah ngomong krn kena radang jg, dibilang gini jd kgenn vc",https://x.com/aerlemns/status/1967261586982400237,,0,0,0,,,x,26.0,
Sysafwann,2025-09-14 14:31:06+00:00,"""Fail STPM due to racism""   Kalau dh bodo tu.. campak kat MIT pun tetap bodo gak",https://x.com/Sysafwann/status/1967234657617100814,,0,0,0,,,x,522.0,
shayanalv,2025-09-14 14:26:30+00:00,campak darat bs gak,https://x.com/shayanalv/status/1967233499381068169,,0,0,0,,,x,22.0,
syahmidamin,2025-09-14 13:30:33+00:00,While semua campak kerja site dekat aku sorang,https://x.com/syahmidamin/status/1967219421312897494,,0,0,0,,,x,26.0,
keyetao,2025-09-14 11:58:01+00:00,weh I collect pc but takde pc binder  astu semua pcs I campak dalam random kotak je astu pray for the best,https://x.com/keyetao/status/1967196131324207323,,0,0,0,,,x,53.0,
heeloverclub,2025-09-14 11:49:45+00:00,udh gede begini pun masih kena campak fak lah,https://x.com/heeloverclub/status/1967194052283248772,,0,0,0,,,x,13.0,
happyrawrrrrrr,2025-09-14 11:26:10+00:00,hpnya di campak,https://x.com/happyrawrrrrrr/status/1967188116512608377,,0,0,0,,,x,213.0,
prwttycaca,2025-09-14 11:12:43+00:00,D-14 TDS4 malah kena campak awokwokwok  Ga tau mau nangis apa kayang,https://x.com/prwttycaca/status/1967184734536216946,,0,0,0,,,x,52.0,
heeloverclub,2025-09-14 10:59:02+00:00,berarti gue kmrn demam karna mau kena campak dong??? pls ada ada aja dah,https://x.com/heeloverclub/status/1967181288567447856,,0,0,0,,,x,28.0,
heeloverclub,2025-09-14 10:56:53+00:00,bjir masa gue kena campak sih,https://x.com/heeloverclub/status/1967180749351878806,,0,0,0,,,x,25.0,
mshdamalek,2025-09-29 18:44:07+00:00,"Wehh oh my goddd. Keciknyaa dunia!! Member MT14 sama time mekdi naik RGM next month dekat stor aku dulu!! Omgg jumpa la ko dgn kru2 aku dulu tu . Punya la banyak stor klang valley ni, gateway jugak ko kena campak ekk!!!",https://x.com/mshdamalek/status/1972734147954356623,,0,0,0,,,x,110.0,
srtayouna,2025-09-29 17:54:18+00:00,Halah halah halah demand pula *campak masuk dalam van*,https://x.com/srtayouna/status/1972721614015066274,,0,0,0,,,x,63.0,
wonungierie,2025-09-29 16:14:39+00:00,anjir lah abs liat video indahkus di tiktok trs dia blg ada masa dia kena campak herpes zooster sm depresi sekaligus…trs dikomennya pd blg ada yg kena herpes zooster sampe 2x dibarengin stress…apa kmrn wkt kena itu gue jg sbnrnya lg stress berat jg yah tp ga sadar????,https://x.com/wonungierie/status/1972696533033480280,,0,0,0,,,x,6.0,
n1jir0,2025-09-29 14:44:33+00:00,"byy cepet sembuh ya makan yg banyak, ik campak se sakit itu..",https://x.com/n1jir0/status/1972673861977072039,,0,0,0,,,x,64.0,
yoseob_girl,2025-09-29 14:41:08+00:00,Biasa orang baling lepas dapat eye contact dengan idol and idol dah ready nak tangkap balik. Bukan main campak je mcm ni. Cuba bayangkan if landing tepat atas muka woonie tu... Tak ke buruk padahnya.,https://x.com/yoseob_girl/status/1972672999267381388,,0,0,0,,,x,400.0,
paprblunts,2025-09-29 14:33:54+00:00,"i’m okaayy, udah check up dan hasilnya campak wkwk, thanks for asking! hbu nder? u okey?",https://x.com/paprblunts/status/1972671179329773576,,0,0,0,,,x,214.0,
gabuttttdongg,2025-09-29 13:39:58+00:00,"minggu pertama aman aktivitas Lanjut minggu kedua tba2 tanda2 sakit berusha kuat denail ujungny di infus dan di vonis tipes dbd Next minggu ke tiga full bedrest di vonis tipes, dbd dan campak (mantap tripelkill) Minggu ke 4 berusaha pemulihan dan kontrol bertahan 5 hari dan drop",https://x.com/gabuttttdongg/status/1972657609087012878,,0,0,0,,,x,172.0,
